id,revenue
4268,37727020.54723222
4269,31101244.487400025
4270,514325234.7555025
4271,41326206.20454557
4272,1687908.1382000144
4273,29296055.234916914
4274,72413599.93637231
4275,28907246.05403812
4276,35936691.9816613
4277,65927806.85745382
4278,29899356.23609682
4279,83946291.25281295
4280,3736665.763797636
4281,4333194.360222774
4282,50853135.942947045
4283,6032338.623204291
4284,22353010.86408677
4285,1481942.8414037735
4286,544545430.821922
4287,48372170.02805798
4288,67602222.41172102
4289,73663587.28335086
4290,113995903.23822808
4291,18617689.242395423
4292,16404363.272833874
4293,36084335.598152176
4294,103907444.53102626
4295,144007255.6184043
4296,75919164.96701357
4297,55393818.775735036
4298,6477916.842440794
4299,19920769.847923644
4300,111481755.09216776
4301,19915810.747187655
4302,18012479.96552337
4303,22460094.86508443
4304,38741577.810441844
4305,55601142.76366006
4306,56268222.61738521
4307,2819919.1535181296
4308,3490192.307207367
4309,76016552.93660808
4310,3370935.9627985046
4311,7326622.9457998695
4312,82579126.97685936
4313,155137835.51760304
4314,18360162.332859002
4315,149251211.6729188
4316,262746760.72177473
4317,2969434.0211708527
4318,64473341.97498325
4319,2239255.629577309
4320,22397019.77908289
4321,61163783.83922376
4322,5764460.082263793
4323,21835732.023643896
4324,21706053.68229856
4325,8337375.354776755
4326,22681549.202364303
4327,98711506.23028499
4328,26399444.590538744
4329,7218767.002405296
4330,744660936.1824958
4331,89876027.91404513
4332,78050212.88896398
4333,8467386.562821466
4334,111216241.46304944
4335,82959779.04269716
4336,67576050.0330337
4337,2745212.410379136
4338,272219551.1615597
4339,142188554.42723686
4340,33286680.019888528
4341,32010944.06641959
4342,25773305.38521153
4343,43991872.90358811
4344,3617458.8195533426
4345,4270816.597827064
4346,62051499.204581514
4347,93428946.7119576
4348,4900358.546469108
4349,226795592.64151698
4350,18141091.410425544
4351,459730738.7511996
4352,9004907.479784943
4353,149694156.6728747
4354,43064481.790643774
4355,53604823.035058
4356,20368364.711028624
4357,120971513.49528995
4358,28290093.98167499
4359,73199259.10954425
4360,62059777.69406615
4361,95687651.58952746
4362,16892791.123673696
4363,65896802.61449878
4364,119049065.61320503
4365,12727887.740138093
4366,84650796.09298973
4367,59452079.07286477
4368,124462148.44356072
4369,51342711.24853437
4370,82183353.3179495
4371,99294315.44368619
4372,47614191.59597237
4373,19331818.494446315
4374,61682514.83119607
4375,5711004.236919994
4376,1453678.5995474602
4377,25866194.045491595
4378,57123021.02587595
4379,152790934.81979215
4380,99079597.44076216
4381,90078701.20520341
4382,335883489.4826511
4383,268648753.53410685
4384,47422014.91603677
4385,7207014.387128815
4386,139015190.85590902
4387,55636791.502082966
4388,68154040.51064663
4389,291101344.67713493
4390,16988028.99729848
4391,4397097.387135728
4392,145637258.5115239
4393,57878072.40420687
4394,60882698.08803803
4395,19085564.571647782
4396,58049587.1655529
4397,26096782.0641168
4398,156968785.0911575
4399,5290933.1338262055
4400,16703994.451491788
4401,25711793.171383638
4402,43207410.455946214
4403,51185704.720614195
4404,78118590.45696387
4405,49787555.115745984
4406,5897703.723444389
4407,6029829.098099341
4408,11968766.781142576
4409,2002612.811936107
4410,20079242.369856257
4411,15131188.496628022
4412,85610589.70041646
4413,73400171.08182792
4414,3079639.7026966647
4415,24760084.803881276
4416,7096996.233261679
4417,195201321.2276816
4418,8087948.305187252
4419,39214908.20906798
4420,543798074.8006022
4421,3347616.1366414786
4422,26806099.244265404
4423,21501661.577943187
4424,11465097.154346611
4425,42294755.98512478
4426,96106356.09486875
4427,77835024.62676412
4428,10377870.217465442
4429,3940810.0294560096
4430,4824498.029816329
4431,20437966.842283957
4432,146746375.2338708
4433,226301681.81502253
4434,479536126.585049
4435,35065077.658787765
4436,21191131.220152818
4437,20064647.00680796
4438,5389965.577028339
4439,27978050.17581288
4440,20570030.66176862
4441,72912455.96875472
4442,3807789.6956545026
4443,6272558.0006919885
4444,17164609.441970892
4445,14569064.11099029
4446,7355474.736169899
4447,74191068.98952848
4448,37748343.89713517
4449,10252196.477165436
4450,158892696.1177365
4451,561852735.1340246
4452,40766620.17458664
4453,16328593.813270995
4454,1481942.8414037735
4455,5961214.599775416
4456,92911700.04375297
4457,4631986.568080017
4458,3367443.5639697076
4459,55807972.81026081
4460,20195134.89087242
4461,137291088.25962555
4462,73247713.92070356
4463,13518802.033278793
4464,73143165.87545514
4465,39842449.02392109
4466,3370935.9627985046
4467,50236500.80412567
4468,16924677.265688986
4469,51456429.82777843
4470,41153767.00379665
4471,2753722.868134848
4472,138003789.99636534
4473,25276889.143493734
4474,23756254.18104039
4475,8294248.283374717
4476,7226381.802606319
4477,60315562.7407132
4478,4659302.85795551
4479,18721715.625898473
4480,107508951.17810754
4481,18294434.665211193
4482,19179404.275993355
4483,19647661.36090183
4484,14546656.777837941
4485,64368715.12551417
4486,66952555.838916674
4487,41122288.68981158
4488,81406036.69110493
4489,75542561.34459624
4490,5750907.762222863
4491,155493210.32001346
4492,23037624.94211985
4493,24293805.520310007
4494,31945771.753490984
4495,34838505.203355774
4496,44676008.78224091
4497,19979541.511304993
4498,57214376.23968788
4499,6824378.6316588
4500,100164947.65938011
4501,69749732.48759708
4502,24372016.66808878
4503,542512348.1758612
4504,7256026.043413812
4505,19301476.452796735
4506,86267799.41819106
4507,5465332.548764327
4508,8656524.26045378
4509,6855593.791895318
4510,16455108.21526055
4511,157092965.13938913
4512,7234744.694319892
4513,66061361.366459884
4514,17927541.401855256
4515,306580429.8070512
4516,19454957.745312992
4517,17458944.971486855
4518,231993086.9875453
4519,80554607.3396816
4520,20880926.011696745
4521,44873061.04571939
4522,82654618.78789613
4523,68569654.18286641
4524,6618788.704326424
4525,25963189.0260792
4526,18430966.870175503
4527,58580663.32551545
4528,22163330.342860486
4529,14160861.631490419
4530,41652510.03189608
4531,17731254.77794013
4532,29201423.310984325
4533,37119686.6235982
4534,13867316.411038533
4535,77973366.56445004
4536,24169797.788353484
4537,5318820.831597557
4538,52021304.98984658
4539,2978822.5001144507
4540,85519239.85628183
4541,35217558.48054245
4542,69681449.0836012
4543,80991159.51231381
4544,16998914.992837623
4545,9987652.085152142
4546,4877064.68658187
4547,6194245.161736468
4548,23781141.406716373
4549,2617640.230274562
4550,21875174.94605464
4551,983387597.3521324
4552,93465448.19917947
4553,36666981.01505126
4554,493190806.6929557
4555,6824378.6316588
4556,55903580.01460864
4557,19645968.76723299
4558,58812018.85062598
4559,77758801.7227998
4560,78490283.4512207
4561,71618395.67585492
4562,6183404.9843072165
4563,430213982.55026656
4564,3595749.7754027434
4565,2445315.9115949296
4566,52981289.05484723
4567,87553355.48972878
4568,10771096.807520982
4569,36765487.77824664
4570,50196893.54833467
4571,8315091.994453756
4572,45528964.19209869
4573,72642603.68006986
4574,2662125.884836254
4575,12099108.025958432
4576,33189127.64667844
4577,26101596.23784264
4578,59138268.145323314
4579,36383452.03762193
4580,69191166.90369004
4581,15653440.868392318
4582,65474912.90420649
4583,210275899.80261868
4584,27837757.16203605
4585,127952590.11459453
4586,33782758.82299026
4587,22465371.594974153
4588,180978557.11674586
4589,21394034.45530166
4590,1062766215.3642757
4591,65815589.179505445
4592,4809023.052516175
4593,3674384.0977523685
4594,49696955.92846601
4595,343679812.2200588
4596,379171045.86155105
4597,28359706.14217187
4598,172840288.96500954
4599,25840978.02789706
4600,6107688.800964909
4601,73251355.73805717
4602,49178815.48599514
4603,39834182.4788318
4604,36597472.90247209
4605,278743231.88825357
4606,151428109.89131537
4607,51203118.131295376
4608,25825030.093574673
4609,41582147.11236622
4610,149135389.43743128
4611,60696744.622061096
4612,53313012.15599386
4613,51118491.02589662
4614,37455122.074425705
4615,13476992.461088905
4616,2731816.9828392137
4617,82545758.09874305
4618,10518627.663584216
4619,20586401.34540329
4620,15311150.171287593
4621,295698684.48481697
4622,20846589.803622786
4623,39517152.527348764
4624,2630368.003565431
4625,48696357.54565276
4626,20409777.928323142
4627,27090072.713877708
4628,20868441.400483824
4629,3310147.2671553213
4630,28848357.463773984
4631,16951858.121959876
4632,15807577.420398269
4633,5198182.5486403005
4634,7597002.687517787
4635,5954071.58680019
4636,115411496.27219096
4637,11230894.598968752
4638,32088201.600294948
4639,3708787.826610267
4640,75093055.50771584
4641,23380654.654868565
4642,16406643.195437783
4643,97469887.5856682
4644,16554188.708460033
4645,11194594.604051935
4646,1045879715.0360473
4647,5439590.76973138
4648,17520715.879579965
4649,83382238.00034156
4650,84558290.349175
4651,58704697.06775025
4652,521012895.53192693
4653,2225087.5884008384
4654,76449817.34623301
4655,81852886.90473321
4656,28833688.057254482
4657,38249936.31390444
4658,28844095.60071972
4659,18377568.259534903
4660,23496770.81853776
4661,26786599.53336605
4662,14160861.631490419
4663,19838101.01276765
4664,11301564.012020724
4665,48710762.75332196
4666,83545032.49430127
4667,195120407.06743374
4668,3197265.6656774757
4669,23375792.43518596
4670,67387743.6985691
4671,22615610.129109792
4672,5063321.241232318
4673,27740435.00619954
4674,11123919.082556266
4675,29849109.908461504
4676,7633653.508948043
4677,1509564.7671445054
4678,18677561.034041286
4679,2287937.555276585
4680,7190594.826791453
4681,45825374.68978284
4682,5312140.049759153
4683,8046872.439031839
4684,16593631.528640246
4685,77493683.21819013
4686,9778549.748864574
4687,27049224.7856944
4688,205457068.00243893
4689,20819161.771226477
4690,22528161.638357025
4691,54897403.43385118
4692,20387342.51383929
4693,19854290.798877656
4694,19627841.655055724
4695,60265498.650059745
4696,20361265.019128703
4697,72597047.53655799
4698,8394469.123058539
4699,14809253.916313663
4700,146995184.61078385
4701,226600440.09558645
4702,33930601.69164139
4703,22835427.41340734
4704,72704339.78060697
4705,80536174.18942596
4706,78709917.17306134
4707,14884596.907705452
4708,40749255.83091599
4709,1554551.76241166
4710,266736198.0413948
4711,52855331.72807165
4712,13694006.431758698
4713,249311375.2992603
4714,17881690.227060404
4715,2213270.906294243
4716,8316451.596079314
4717,43818107.12461056
4718,43309977.23978926
4719,112363192.76711588
4720,20263789.52200766
4721,12644182.781048749
4722,82043320.47314611
4723,10493697.272481298
4724,167269471.5705193
4725,21692510.550940845
4726,6497733.824325083
4727,19487812.244723722
4728,70090358.18965325
4729,96996249.77459373
4730,2464039.2067486052
4731,48343772.442519955
4732,515737379.31276894
4733,3030642.803002023
4734,383429778.01983225
4735,59394781.066982254
4736,21765825.699991472
4737,59357847.695486866
4738,4699799.322777848
4739,84762803.76196578
4740,602266814.3987101
4741,8289633.740096634
4742,70670038.32335645
4743,7033303.938143087
4744,4420648.189643606
4745,458253203.35060626
4746,85264881.5837901
4747,30702948.765642636
4748,87041767.88891414
4749,15036099.493875822
4750,36725423.08344935
4751,72802320.92366521
4752,19262871.09196028
4753,20400135.68838633
4754,610315269.7155167
4755,31891958.699677676
4756,65613790.61710031
4757,156424515.2229763
4758,128219872.51044238
4759,503780098.26047266
4760,1824556.1532407817
4761,30552300.591920305
4762,14593114.415330973
4763,3192883.9236624544
4764,393817005.7807945
4765,48706364.24041237
4766,168720370.9941618
4767,66588921.508831516
4768,86021873.61072865
4769,78300472.05091274
4770,65269227.38918953
4771,147429956.15829587
4772,35874660.159747735
4773,35322534.15524496
4774,17812246.243216142
4775,3319058.6626411276
4776,8015534.706305148
4777,302495490.39448494
4778,115536219.87381008
4779,26488856.27656882
4780,310347934.5786103
4781,2937280.7848120513
4782,51343132.99931313
4783,34237705.79555065
4784,23638084.050159432
4785,43245170.87352589
4786,104863066.41072612
4787,108472455.10602388
4788,135282468.79949886
4789,21593753.57485155
4790,112401664.75167258
4791,39091631.50874902
4792,17000953.468032546
4793,33989631.919837154
4794,17872279.541110814
4795,21515668.849817783
4796,16659447.282534644
4797,858954377.7595079
4798,95385298.45357808
4799,44583143.85283552
4800,51854092.38930608
4801,5195741.299689816
4802,58163825.33617936
4803,7565146.954622194
4804,22137095.586186554
4805,6477916.842440794
4806,20859597.86883897
4807,7186650.925407584
4808,20286527.973587133
4809,110986885.1309139
4810,1687908.1382000144
4811,11280647.660921259
4812,74024867.34500158
4813,72558440.52915181
4814,4699799.322777848
4815,52443406.12968511
4816,62140760.85520079
4817,17553602.513159517
4818,46908738.33455762
4819,17226724.05560548
4820,56157890.746422864
4821,11434779.92509121
4822,7152559.317566514
4823,19714984.131246552
4824,80980945.43332449
4825,75450323.33570912
4826,24214328.41918584
4827,76449897.02239373
4828,42576524.01034448
4829,71143153.02086955
4830,63387977.52396315
4831,46951052.60870393
4832,22031920.304515056
4833,15380357.278583977
4834,21417146.873530086
4835,60454396.48797908
4836,21179476.466950897
4837,183246551.25191444
4838,66388355.53918399
4839,1513262.9814602947
4840,470882546.2564996
4841,1886661.2597108833
4842,70328817.25627136
4843,173134323.72284967
4844,13047718.959244661
4845,41028965.35892062
4846,17081323.433272116
4847,533740913.2558832
4848,58078701.7247931
4849,167121069.7748813
4850,27959168.468663853
4851,2321866.948151487
4852,20079875.150140688
4853,150973395.32834446
4854,22579808.277734336
4855,80307343.77111864
4856,21440833.527508836
4857,46749772.711188816
4858,46932805.171167985
4859,25489865.307640973
4860,539279091.9289976
4861,191952577.66587743
4862,103108617.94085898
4863,204579442.80416107
4864,82135999.09056611
4865,43290325.4816691
4866,20347652.8905609
4867,176665608.79734167
4868,19955187.16022902
4869,4327324.870496234
4870,29405360.09614063
4871,61950569.56892158
4872,12453019.89827583
4873,31466081.1979698
4874,95488290.52408431
4875,33292822.484313924
4876,47462022.0238174
4877,62462895.01282213
4878,52638107.18433437
4879,60452905.741251506
4880,18516281.678967882
4881,8446206.690086242
4882,18096455.53518521
4883,96591679.06738071
4884,112886274.467874
4885,26018302.401533447
4886,36130824.65159787
4887,6517446.05617079
4888,19584775.760491334
4889,5983134.346890235
4890,154601362.99892038
4891,16584195.556904104
4892,12606727.310548633
4893,92481882.12846145
4894,18883446.103906035
4895,25840840.185253493
4896,104768249.42888351
4897,9185850.782350864
4898,122573331.54767592
4899,77577471.07047418
4900,172443062.91513547
4901,99608259.89996152
4902,17928059.050327096
4903,32894466.993999995
4904,341883935.92478067
4905,51362753.41570836
4906,2383779.4485826246
4907,917814740.3913559
4908,55414777.91169448
4909,77628436.80350778
4910,59812907.036104426
4911,48254435.51214733
4912,74924602.0761883
4913,42299776.92482444
4914,81185454.22668007
4915,83927126.54961339
4916,28528251.607570983
4917,21046423.595774513
4918,135433080.992867
4919,58178052.46415366
4920,72830452.15222481
4921,70898321.74526635
4922,20317207.93015447
4923,20105798.500110574
4924,81079094.92995134
4925,149271828.0663437
4926,5218396.825565322
4927,51892003.902172945
4928,36250446.79645763
4929,49322958.47774901
4930,19545418.83039593
4931,34971583.34599285
4932,6224964.555091571
4933,118731260.52535224
4934,2803844.42094333
4935,607054058.5238457
4936,20047016.89054427
4937,5746317.482149836
4938,28456185.744278718
4939,12211525.174072564
4940,31196242.90077461
4941,106322664.31696114
4942,6775985.262647855
4943,72312268.04720242
4944,144624912.35625082
4945,11249674.230078928
4946,21719004.698146638
4947,2076595.001916896
4948,11193920.36443239
4949,63792772.80517731
4950,72120298.33625476
4951,58379269.40255773
4952,43123480.88150348
4953,103494950.56130023
4954,54153616.34743492
4955,7916540.423484886
4956,19117121.254519727
4957,75753517.73315059
4958,18721176.5296572
4959,40925240.59676329
4960,16618419.054142725
4961,171454699.8001406
4962,8194296.626498672
4963,62398139.95354642
4964,20556580.36125826
4965,7266325.170765435
4966,16317711.7658793
4967,81707420.52944422
4968,33352713.508630075
4969,1660810.7635938132
4970,7690921.466258431
4971,73431600.5727286
4972,38400702.86671474
4973,31292966.664127696
4974,93013916.10283
4975,26689670.056693792
4976,7040713.50693168
4977,82823897.2565782
4978,6825192.581412876
4979,32809592.03321994
4980,79169833.63628148
4981,26759412.607054736
4982,136852422.3548078
4983,6032549.577576522
4984,66807685.52759924
4985,384645203.7395805
4986,5781783.4073182205
4987,17390238.488159858
4988,4951328.50350753
4989,55850762.54189861
4990,14813712.63329052
4991,38609952.83366297
4992,200455136.94765505
4993,24775010.173536297
4994,83349502.67512202
4995,4640490.548515884
4996,40314564.401527986
4997,78236686.85366486
4998,33527731.250275753
4999,77195833.90729463
5000,169707514.15687376
5001,215177246.1947586
5002,264725739.77388135
5003,75582594.17557622
5004,57607459.61524061
5005,45119305.47842702
5006,392412858.6673311
5007,44143687.79772605
5008,418014741.09752846
5009,55006102.8498281
5010,8822801.820850298
5011,19903156.70175366
5012,81654041.2400331
5013,36605144.89376184
5014,72178386.46374968
5015,27527078.447995283
5016,138852570.77997786
5017,36206295.664931245
5018,44338408.23116219
5019,86719828.58985229
5020,30671333.398150086
5021,2208219.217453719
5022,64998003.42526038
5023,20745967.086709376
5024,130525318.93861476
5025,14771325.126849696
5026,177485610.15220767
5027,36945592.75878342
5028,73616028.9632769
5029,68303907.73320213
5030,49230893.37948845
5031,8707212.269493576
5032,158282614.31711954
5033,7422462.447519663
5034,15553957.956642995
5035,2941394.4864042467
5036,20709334.766951777
5037,75834669.73147611
5038,397839048.61376953
5039,9991982.255435433
5040,136645916.2659605
5041,66220597.52163371
5042,21377996.839481503
5043,64180747.82922207
5044,156752598.96205184
5045,21380464.104421757
5046,11015908.853560777
5047,5239024.714466141
5048,2236818.2536550574
5049,108937066.59134412
5050,4689128.861493846
5051,310503421.93221855
5052,139902347.0777144
5053,33725624.233992115
5054,47034075.75374531
5055,24873345.800078273
5056,18761917.054879084
5057,20172065.51889965
5058,17273885.25923474
5059,38641259.548362955
5060,123255428.94452448
5061,74361297.73581962
5062,3453852.0695678955
5063,1583583.5138502463
5064,65072283.68576858
5065,37573272.50041424
5066,23521682.48842597
5067,75429253.31731103
5068,28183117.65346262
5069,78881488.51615062
5070,23409505.97243938
5071,120854301.24959108
5072,115489157.49598113
5073,16885834.05553255
5074,11451356.773937447
5075,28072350.784384064
5076,57604529.36219551
5077,122102278.82272789
5078,7360931.814036332
5079,10033330.661103416
5080,77295043.82074806
5081,60013422.055352606
5082,33757628.15698789
5083,9288975.608950736
5084,15817598.441713586
5085,1900855.8199169668
5086,10625598.289100762
5087,5049881.652734751
5088,16672706.008750102
5089,20604445.93348508
5090,35196635.19193526
5091,45729545.96200535
5092,60391030.643561564
5093,52935057.57242216
5094,65706787.17616892
5095,141339876.19418567
5096,44296007.26719193
5097,2393846.6094306414
5098,17768700.84975951
5099,17766198.79284446
5100,20420934.91798845
5101,2340476.963413052
5102,20178132.587750502
5103,6179982.4319464285
5104,44517583.14877438
5105,27242142.883123018
5106,8711186.234792706
5107,25843749.322126128
5108,33304936.5655681
5109,2245975.6395686837
5110,27411948.859074004
5111,97865457.45876782
5112,34217017.33961547
5113,1772889.868122986
5114,24214401.045824155
5115,8546568.536229348
5116,6603810.273248157
5117,400345362.8794659
5118,54701487.76607128
5119,6970984.8647305835
5120,2371654.5526972366
5121,83385401.20992288
5122,62965859.82766004
5123,19716225.664668616
5124,15535400.164297674
5125,35608036.597271815
5126,41499275.24982798
5127,58831564.39755573
5128,1540512.2749821548
5129,7513205.411511299
5130,32722947.05994476
5131,34486307.37313797
5132,68838159.7080341
5133,187221739.69905525
5134,109824396.14723179
5135,175404419.33270204
5136,20746976.654949192
5137,79848925.16064551
5138,22400434.815948617
5139,148629635.10362878
5140,169609316.28573972
5141,47548799.747435555
5142,142558607.09987983
5143,84091217.26541433
5144,96756965.0511484
5145,23663488.808163233
5146,7017786.842867647
5147,13192038.362024348
5148,30356741.957281344
5149,17217394.664815556
5150,402460203.06582296
5151,460990269.1325604
5152,59278846.650946856
5153,28393768.37864151
5154,54785976.975730896
5155,7077925.616523849
5156,614717820.1845679
5157,24020291.773296747
5158,9707782.328169277
5159,88229651.28303231
5160,27344519.176216118
5161,43791251.871931665
5162,95535046.24465479
5163,193499785.3329687
5164,10999510.43633281
5165,63367118.710103944
5166,137919446.95508283
5167,7353174.028061295
5168,23426336.265417673
5169,13607390.128108371
5170,28018848.77998638
5171,154717952.05097207
5172,14804532.93127352
5173,79960647.58942749
5174,96213275.39390005
5175,8972081.485073391
5176,16828287.014224526
5177,163115712.6503647
5178,780925422.8398719
5179,10376675.63754164
5180,23353468.798537575
5181,3124380.1138942377
5182,43216035.179292895
5183,14394237.952897465
5184,27470877.77627184
5185,6563446.152054711
5186,22109407.772836044
5187,7396576.078603109
5188,18760036.155505836
5189,76193324.55860224
5190,303421255.2617892
5191,39903014.69949324
5192,77522741.82658134
5193,79710544.17010953
5194,62253821.61206158
5195,182804870.08300498
5196,64123265.36261771
5197,42758705.502526686
5198,62851352.07518295
5199,22755596.17362551
5200,17389712.815780737
5201,33618935.605920956
5202,17228901.691892736
5203,6076464.0002920795
5204,4496689.217648104
5205,16844697.458587326
5206,39021123.21117281
5207,13507681.884520805
5208,26591240.79426958
5209,80499333.5316894
5210,39528557.02813049
5211,30155349.117630333
5212,22402633.68352099
5213,71758569.97527991
5214,1446531.3780535576
5215,21608389.54294172
5216,73620394.50814298
5217,17402800.55368515
5218,35426948.72886266
5219,24928180.454403616
5220,86473434.95118988
5221,2970784.590656975
5222,12795723.00214604
5223,168818577.64458287
5224,1968230.297019817
5225,3374228.397683809
5226,102422312.45062901
5227,5117213.993691927
5228,41491739.81621478
5229,138820433.52833062
5230,8343307.107618635
5231,18915130.742605682
5232,7662732.198023031
5233,8332629.953315506
5234,107362554.43805031
5235,46989468.35161092
5236,150659247.80638814
5237,143974633.2985205
5238,23362994.01004798
5239,61561681.943382025
5240,101372357.27504662
5241,81733564.94772601
5242,54256199.22562902
5243,6728063.195992802
5244,78005925.6916896
5245,20247378.35641294
5246,25224865.134737983
5247,66521165.73546125
5248,8367556.180503132
5249,67729014.3939192
5250,221494232.3871513
5251,19178402.272533916
5252,1453678.5995474602
5253,6536200.229103965
5254,5174701.306132142
5255,78215255.99692006
5256,50474725.66969584
5257,20509428.52339182
5258,20248433.646631017
5259,96370854.2874777
5260,17837969.751855493
5261,82748782.24700882
5262,17752966.584828336
5263,76907909.3430884
5264,9203858.676405171
5265,32497732.834995218
5266,43729063.61541422
5267,7919322.023855868
5268,19187884.49181143
5269,128416088.19793133
5270,67447426.69432004
5271,24863176.477597676
5272,94823002.17722587
5273,2870326.294468492
5274,55655381.82752012
5275,26493254.498090416
5276,19347398.45278005
5277,5815454.11785752
5278,36553595.53818595
5279,18660269.69152226
5280,22553753.3838577
5281,15612718.261909386
5282,32599824.095738687
5283,6409674.791873438
5284,10874963.723678054
5285,75666257.39401889
5286,20771660.84279321
5287,17196689.754447035
5288,16211911.216375321
5289,138719851.35983667
5290,135847553.81125617
5291,567904828.6825023
5292,132972797.61181459
5293,177007061.53778255
5294,5993457.071158325
5295,570440137.0578825
5296,8164691.534841205
5297,71639921.89105816
5298,126940318.68715385
5299,16583728.180042619
5300,6828730.0068842275
5301,21535369.876353845
5302,78965027.60691342
5303,11823342.985116076
5304,37301665.34589073
5305,8310648.718405697
5306,58997975.65961339
5307,228125584.90851942
5308,1571504.8306719693
5309,4409977.728359604
5310,122642053.45359352
5311,6095705.32000422
5312,144879146.7797758
5313,541083839.1521399
5314,83661712.72327352
5315,13203879.997005658
5316,49415629.50086224
5317,19120888.040093057
5318,6881337.509967953
5319,38707801.788436495
5320,39841116.672425985
5321,61620232.146222875
5322,2155558.10723686
5323,163225999.9992629
5324,39536735.74845834
5325,11671989.17196064
5326,33681017.55251187
5327,119350861.20571306
5328,46530624.08901828
5329,14242213.816151405
5330,148875816.12729
5331,6233005.94024167
5332,4496769.675680402
5333,46290622.70053105
5334,40493847.57134192
5335,15781783.010679144
5336,36328141.9440546
5337,14813712.63329052
5338,80779410.76449183
5339,72533151.00799891
5340,20100347.74615714
5341,105797704.37708464
5342,148948204.8008356
5343,58081741.52087487
5344,180052917.5914925
5345,6877084.0770975305
5346,103888142.5736408
5347,6374845.933355266
5348,34870268.9466752
5349,4489335.16502647
5350,2740470.939839316
5351,68945756.88622184
5352,18248472.088652674
5353,42866337.90747456
5354,82334216.8312935
5355,54676294.217401944
5356,26799780.238068145
5357,4716010.022379663
5358,74408197.52691714
5359,70599660.08553353
5360,90104988.36229432
5361,20345200.710459035
5362,3088706.4433544884
5363,46581767.60989337
5364,2984582.475070557
5365,94399079.10476063
5366,84961456.34470059
5367,83371269.43532217
5368,15429873.799970489
5369,576950144.8431703
5370,44001403.02434275
5371,87672235.52441773
5372,579747546.2369031
5373,65428579.09387203
5374,151434927.11833224
5375,76307265.27105938
5376,142466517.5459099
5377,24168864.030212857
5378,7662732.198023031
5379,22000900.360634997
5380,82057799.90566292
5381,72361950.13563497
5382,80828356.34063557
5383,4882372.154541487
5384,213319492.64431614
5385,133309979.9407465
5386,29256492.93694826
5387,14281172.377500674
5388,194478770.0219138
5389,25840405.64579993
5390,51788602.019741595
5391,42562894.86652941
5392,2683686.5627501244
5393,19206166.504060738
5394,79513286.9176117
5395,38120046.69643705
5396,134889271.46822855
5397,7401959.247140894
5398,17690405.846248202
5399,4322050.306517672
5400,10874963.723678054
5401,107293834.69380078
5402,89503226.60330465
5403,45414796.72683832
5404,2533930.5130562414
5405,84822528.19997953
5406,3207337.081762721
5407,279056101.7526985
5408,488326625.7818208
5409,101140099.18600014
5410,10272938.051185446
5411,32672662.695267
5412,1937917.5113746207
5413,11581015.846194293
5414,79728031.54408702
5415,85883244.61650583
5416,45025037.98505816
5417,82302238.90341458
5418,5896975.082872273
5419,2854580.711477299
5420,75335896.78004655
5421,61590803.66985027
5422,76354129.87355295
5423,184651187.07650122
5424,174202104.01473466
5425,46040581.25165491
5426,35316175.094097815
5427,15339382.527937988
5428,18738018.581844788
5429,112522842.61523393
5430,163995759.2322939
5431,98707727.219344
5432,107911243.8085868
5433,27259895.764615618
5434,85803352.28594466
5435,25589747.916245636
5436,46410992.29090027
5437,82755624.79658872
5438,28109516.883353435
5439,12715669.550431382
5440,64522826.187902704
5441,18616780.449382123
5442,143810208.44552973
5443,82593436.8299481
5444,82039754.67886095
5445,87129005.96635973
5446,69458278.47538646
5447,26743761.542379282
5448,16445388.459889868
5449,70234618.29092607
5450,23664077.52606398
5451,47365337.57267554
5452,2826864.3023062544
5453,173804484.12540105
5454,101116981.19273898
5455,17206422.222799342
5456,16566752.69358826
5457,40071361.3266891
5458,20285240.994806897
5459,17445008.678890593
5460,2786507.1939461147
5461,2120066.249764913
5462,3687441.5917714396
5463,834220736.5443455
5464,6687850.757442683
5465,44470475.64495446
5466,98502582.42531826
5467,62560085.5929152
5468,105775233.49504796
5469,4479602.966404542
5470,302523470.01516014
5471,149900615.63437623
5472,96281971.53096709
5473,35659493.84519224
5474,45262942.35539585
5475,51395239.62221166
5476,19155017.32948966
5477,17409787.127670743
5478,68117400.99047156
5479,83824988.6661888
5480,40211330.305008106
5481,19115147.463029154
5482,59504732.51676748
5483,42822234.355196394
5484,73685275.24706541
5485,10241669.683467163
5486,31087072.70177453
5487,392284205.47998655
5488,89426648.4357849
5489,49589985.490795895
5490,17375422.593029976
5491,176365317.61627033
5492,50857425.82988432
5493,34625686.11791844
5494,1647685.4578153552
5495,37665117.21241651
5496,76932544.64239037
5497,43562634.982894056
5498,6330651.504741305
5499,78370030.49994072
5500,38578611.71760683
5501,19086733.4134024
5502,19412459.948702823
5503,25899683.468340226
5504,42655435.7751898
5505,8171199.907379669
5506,479516143.85746634
5507,65072501.66581849
5508,118133264.65734085
5509,105319844.14143781
5510,31002762.374428123
5511,26238576.490952417
5512,142575209.10783893
5513,2217795.191430466
5514,42231973.11686651
5515,18137440.45925874
5516,7124203.822801205
5517,313243101.93595415
5518,40373773.99335983
5519,152686708.3632741
5520,12547302.603082739
5521,48149914.427297585
5522,1751270.8826882232
5523,456958080.0131362
5524,463489684.53275126
5525,59425235.641892806
5526,34835062.24495523
5527,6809289.753254065
5528,93254659.53214177
5529,5558964.924043192
5530,364020678.45634794
5531,4600068.24255196
5532,23200961.197192166
5533,109306581.18778768
